1.0	0.3013854012923268	0.31316218201073714	0.5657598601589958	0.21827409063491426	0.45129242843665685	0.16468192855658756	0.4711081786713781	0.8481690481249688	0.48932590194451014	0.53342070881939	0.2961320740086749	0.32552182994666534	0.39065038114858686	0.6866028966754136	0.6571585673056314	0.4840973263058307	0.6787841804642355	0.3030600662775828	0.40260179929258955	0.4656073176294205
2.0	0.2720697862565735	0.5335302365532754	-0.034969649890087426	0.8814463521187622	0.2951511559452346	0.4427183142939359	0.28729341287253146	0.5382335993577042	0.6695629275920544	0.14192572031264222	0.6958501860159734	0.6279013070655083	0.49938832510939907	0.7600588029427842	0.6435959129123964	0.034587318733584387	0.13403988625376542	0.3381460433497472	0.5685599284028807	0.6502606514614157
3.0	0.31750835682376116	0.09357439215144865	0.08428575334996272	0.40951263045306824	-0.07307424128926983	0.8702743487578877	0.0946105217953218	0.7186818971470326	0.5448816353031457	0.4540245153261847	0.3776147810637117	0.7345548669509623	0.14158151645663225	0.5309751994792488	0.6368961282442421	0.2986370091900652	0.30925179850638546	0.6046123466573573	0.6585294136045643	0.2070603708258698
4.0	0.3392707722318349	0.521059854024078	0.7381021680132814	0.8087462031336629	0.39451226464025574	0.22945053252229491	0.2643068279606663	0.2465012224450143	0.723681152879469	0.6018953873207333	1.0679828287209174	0.36109668114343046	0.5784196936020924	0.7815987729744229	0.19271676491771952	0.19985667642985072	0.8791687277456119	0.6758588375544532	0.7904555958775472	0.49054501388463095
5.0	0.2714648398034314	0.1727865793022726	0.20422563347397374	0.2736750137724812	0.611790821290999	0.12336388847286464	0.16496394664125574	0.11694254516090301	0.40898438248559926	0.3925754876020629	0.4476727622622198	-0.05827827798065502	0.1409052551565761	0.48767766077230273	0.6754646474535324	0.19894562625218187	0.2207111158394516	0.4261397092088078	0.24390328088366206	0.29027282270446936
6.0	0.6888371969049317	0.6424713183660652	0.09361001917801416	0.4515546453916738	0.4494247530871976	0.1254263138068738	0.11231713393880684	0.22833422926938882	0.4074130002141963	0.40137392748463896	0.5114241109699724	0.2781881770340106	0.544917027132101	0.4336892721725389	0.62718124985025	0.6834456661266346	0.25214270627415525	0.6784892964571705	0.3649233780494864	0.2889503476392924
7.0	0.45589680541755534	0.5962706588816166	0.6581830376196742	0.422241851779158	0.2369360804555994	0.40274179931706755	0.38267183455106757	0.10844425875416099	0.3059747127881909	0.27927507413924213	0.5728077313509347	0.575512815914209	0.6348563656199674	0.4995938229238899	0.579809238918923	0.2904850390163959	0.3478181299958785	0.32830531687784476	0.13587929305333568	0.5360249784827119
8.0	0.13818753218505408	0.06435421475070054	0.8161842596500629	0.4876418870267175	0.3931242589278086	0.08421731254684726	0.6741513485336804	0.09220883572595862	0.2087729632483398	0.49608958441253315	0.36197414136982836	0.2052092498190565	0.33683686431699034	0.7245541496565939	0.87553082456256	0.5650135682249854	0.6936833047572163	0.9844563006511674	0.7561473950285684	0.20608269755041334
9.0	0.3508608078240018	0.22193955205109123	0.8374930567152615	0.0382623061992422	0.815268567567765	0.5058564469276273	0.5406488045770693	0.7835094560534339	0.3568501832061079	0.12871812182035072	0.044536932711552846	0.699558098637872	0.8656411964710965	0.5475258476633533	0.2161876981719818	0.026520860825368905	0.3072311369308866	0.039694991959265166	0.8763052167378701	0.7905557362815401
10.0	0.1887592993886853	0.4536496835791449	0.8427144479529403	-0.011632020412938992	0.6314045969613141	0.46649941578403276	0.18880353045819903	0.2573585676376608	0.43435527845161925	0.3538196050076182	0.4205748506298546	0.31790907695237675	0.6732849059360965	0.5457901278548266	0.6058418800128348	0.42336364321679026	0.3501627657094633	0.3828241185740524	0.5811225856723864	0.3982523749009648
11.0	0.412908080197619	0.43424789550301646	0.24729748564512374	0.3700682838315571	0.49265716192296694	0.5341665586523279	0.5887457725745527	0.25307228259638725	0.3747682355460861	0.7634900908611413	0.5567149107367095	0.5695323174391312	0.6804939975696529	0.28626983582788107	0.288867179921514	0.3528482961670295	0.23251163466034597	0.1840286543883198	0.24986150437005902	0.31615731854828555
12.0	0.644787491345205	0.2502006373052394	0.3736044689576593	0.1297893690412131	0.5968360955225605	0.5410472768582156	0.7541195951769466	0.5027899362392291	0.6844682192272781	0.49341694761857224	0.241912857287471	0.028579102522615685	0.9315867634910054	0.12062510204568777	0.2689995915006084	0.21669034589926472	0.8378516594245654	0.8467738182201754	0.5830462013577852	0.9857212041167571
13.0	0.5008506003431877	0.4503449886853222	0.2860343757174317	0.12966233932213833	-0.1609646116063874	-0.013852705213742874	0.4324684748450463	0.008587533272588705	0.35874205781472684	0.394441231394573	0.3402552120398318	0.14452702845432094	0.11097926475441912	0.6252468131127182	0.5042923931174434	0.6384050183168094	0.23447774912350836	0.11682115463220333	0.06152343187649596	0.48914295598905944
14.0	0.0962163878775778	0.15725975074990026	0.5807643511355519	0.844168334301962	0.7387857401452593	0.09608460912606151	0.14922072263020694	0.1594144466165975	0.5051885837567652	0.514730400451593	0.4715008820612498	0.3272011725263021	0.16771659269782216	0.6146370723359564	0.8561898057163309	0.4099685789226666	0.08076614452949128	0.515868635829476	0.7615157980199856	0.10257123378867161
15.0	0.021602252883032545	0.13171073976020117	0.05723688884566913	-0.11818743937743242	0.5761557596955811	0.6223353591328643	-0.2154964485667623	0.8500699466777076	0.39788102942100667	0.7054893912864454	0.1890839161179983	0.486305980005705	0.1759531750250072	-0.11601195610358314	0.4580253509457102	0.5963059862579457	0.2341274357306248	0.16974349470415426	0.7580942800253339	0.4986896073821809
